,subj,book,acc_level,subj_acc_level,confidence,difficulty,familiarity,recognition,interest,pressured,sleepiness,sleephours,sex,native
200,msd058,dickens,1,1,1,0,1,0,1,0,1,0,0,1
200,msd058,dickens,1,1,1,0,1,0,1,0,1,0,0,1
200,msd058,dickens,1,1,1,0,1,0,1,0,1,0,0,1
200,msd058,dickens,1,1,1,0,1,0,1,0,1,0,0,1
200,msd058,dickens,1,1,1,0,1,0,1,0,1,0,0,1
200,msd058,dickens,1,1,1,0,1,0,1,0,1,0,0,1
200,msd058,dickens,1,1,1,0,1,0,1,0,1,0,0,1
200,msd058,dickens,1,1,1,0,1,0,1,0,1,0,0,1
200,msd058,dickens,1,1,1,0,1,0,1,0,1,0,0,1
200,msd058,dickens,1,1,1,0,1,0,1,0,1,0,0,1
200,msd058,dickens,1,1,1,0,1,0,1,0,1,0,0,1
200,msd058,dickens,1,1,1,0,1,0,1,0,1,0,0,1
200,msd058,dickens,1,1,1,0,1,0,1,0,1,0,0,1
200,msd058,dickens,1,1,1,0,1,0,1,0,1,0,0,1
200,msd058,dickens,1,1,1,0,1,0,1,0,1,0,0,1
200,msd058,dickens,1,1,1,0,1,0,1,0,1,0,0,1
200,msd058,dickens,1,1,1,0,1,0,1,0,1,0,0,1
200,msd058,dickens,1,1,1,0,1,0,1,0,1,0,0,1
200,msd058,dickens,1,1,1,0,1,0,1,0,1,0,0,1
200,msd058,dickens,1,1,1,0,1,0,1,0,1,0,0,1
200,msd058,dickens,1,1,1,0,1,0,1,0,1,0,0,1
200,msd058,dickens,1,1,1,0,1,0,1,0,1,0,0,1
200,msd058,dickens,1,1,1,0,1,0,1,0,1,0,0,1
200,msd058,dickens,1,1,1,0,1,0,1,0,1,0,0,1
200,msd058,dickens,1,1,1,0,1,0,1,0,1,0,0,1
200,msd058,dickens,1,1,1,0,1,0,1,0,1,0,0,1
200,msd058,dickens,1,1,1,0,1,0,1,0,1,0,0,1
200,msd058,dickens,1,1,1,0,1,0,1,0,1,0,0,1
200,msd058,dickens,1,1,1,0,1,0,1,0,1,0,0,1
200,msd058,dickens,1,1,1,0,1,0,1,0,1,0,0,1
200,msd058,dickens,1,1,1,0,1,0,1,0,1,0,0,1
200,msd058,dickens,1,1,1,0,1,0,1,0,1,0,0,1
200,msd058,dickens,1,1,1,0,1,0,1,0,1,0,0,1
200,msd058,dickens,1,1,1,0,1,0,1,0,1,0,0,1
201,msd058,flytrap,1,1,1,0,1,0,1,1,1,0,0,1
201,msd058,flytrap,1,1,1,0,1,0,1,1,1,0,0,1
201,msd058,flytrap,1,1,1,0,1,0,1,1,1,0,0,1
201,msd058,flytrap,1,1,1,0,1,0,1,1,1,0,0,1
201,msd058,flytrap,1,1,1,0,1,0,1,1,1,0,0,1
201,msd058,flytrap,1,1,1,0,1,0,1,1,1,0,0,1
201,msd058,flytrap,1,1,1,0,1,0,1,1,1,0,0,1
201,msd058,flytrap,1,1,1,0,1,0,1,1,1,0,0,1
201,msd058,flytrap,1,1,1,0,1,0,1,1,1,0,0,1
201,msd058,flytrap,1,1,1,0,1,0,1,1,1,0,0,1
201,msd058,flytrap,1,1,1,0,1,0,1,1,1,0,0,1
201,msd058,flytrap,1,1,1,0,1,0,1,1,1,0,0,1
201,msd058,flytrap,1,1,1,0,1,0,1,1,1,0,0,1
201,msd058,flytrap,1,1,1,0,1,0,1,1,1,0,0,1
201,msd058,flytrap,1,1,1,0,1,0,1,1,1,0,0,1
201,msd058,flytrap,1,1,1,0,1,0,1,1,1,0,0,1
201,msd058,flytrap,1,1,1,0,1,0,1,1,1,0,0,1
201,msd058,flytrap,1,1,1,0,1,0,1,1,1,0,0,1
201,msd058,flytrap,1,1,1,0,1,0,1,1,1,0,0,1
201,msd058,flytrap,1,1,1,0,1,0,1,1,1,0,0,1
201,msd058,flytrap,1,1,1,0,1,0,1,1,1,0,0,1
201,msd058,flytrap,1,1,1,0,1,0,1,1,1,0,0,1
201,msd058,flytrap,1,1,1,0,1,0,1,1,1,0,0,1
201,msd058,flytrap,1,1,1,0,1,0,1,1,1,0,0,1
201,msd058,flytrap,1,1,1,0,1,0,1,1,1,0,0,1
201,msd058,flytrap,1,1,1,0,1,0,1,1,1,0,0,1
201,msd058,flytrap,1,1,1,0,1,0,1,1,1,0,0,1
201,msd058,flytrap,1,1,1,0,1,0,1,1,1,0,0,1
201,msd058,flytrap,1,1,1,0,1,0,1,1,1,0,0,1
201,msd058,flytrap,1,1,1,0,1,0,1,1,1,0,0,1
201,msd058,flytrap,1,1,1,0,1,0,1,1,1,0,0,1
201,msd058,flytrap,1,1,1,0,1,0,1,1,1,0,0,1
201,msd058,flytrap,1,1,1,0,1,0,1,1,1,0,0,1
201,msd058,flytrap,1,1,1,0,1,0,1,1,1,0,0,1
201,msd058,flytrap,1,1,1,0,1,0,1,1,1,0,0,1
201,msd058,flytrap,1,1,1,0,1,0,1,1,1,0,0,1
201,msd058,flytrap,1,1,1,0,1,0,1,1,1,0,0,1
201,msd058,flytrap,1,1,1,0,1,0,1,1,1,0,0,1
201,msd058,flytrap,1,1,1,0,1,0,1,1,1,0,0,1
201,msd058,flytrap,1,1,1,0,1,0,1,1,1,0,0,1
201,msd058,flytrap,1,1,1,0,1,0,1,1,1,0,0,1
201,msd058,flytrap,1,1,1,0,1,0,1,1,1,0,0,1
201,msd058,flytrap,1,1,1,0,1,0,1,1,1,0,0,1
201,msd058,flytrap,1,1,1,0,1,0,1,1,1,0,0,1
204,msd059,dickens,1,1,1,0,0,0,1,1,1,1,1,1
204,msd059,dickens,1,1,1,0,0,0,1,1,1,1,1,1
204,msd059,dickens,1,1,1,0,0,0,1,1,1,1,1,1
204,msd059,dickens,1,1,1,0,0,0,1,1,1,1,1,1
204,msd059,dickens,1,1,1,0,0,0,1,1,1,1,1,1
204,msd059,dickens,1,1,1,0,0,0,1,1,1,1,1,1
204,msd059,dickens,1,1,1,0,0,0,1,1,1,1,1,1
204,msd059,dickens,1,1,1,0,0,0,1,1,1,1,1,1
204,msd059,dickens,1,1,1,0,0,0,1,1,1,1,1,1
204,msd059,dickens,1,1,1,0,0,0,1,1,1,1,1,1
204,msd059,dickens,1,1,1,0,0,0,1,1,1,1,1,1
204,msd059,dickens,1,1,1,0,0,0,1,1,1,1,1,1
204,msd059,dickens,1,1,1,0,0,0,1,1,1,1,1,1
204,msd059,dickens,1,1,1,0,0,0,1,1,1,1,1,1
204,msd059,dickens,1,1,1,0,0,0,1,1,1,1,1,1
204,msd059,dickens,1,1,1,0,0,0,1,1,1,1,1,1
204,msd059,dickens,1,1,1,0,0,0,1,1,1,1,1,1
204,msd059,dickens,1,1,1,0,0,0,1,1,1,1,1,1
204,msd059,dickens,1,1,1,0,0,0,1,1,1,1,1,1
204,msd059,dickens,1,1,1,0,0,0,1,1,1,1,1,1
204,msd059,dickens,1,1,1,0,0,0,1,1,1,1,1,1
204,msd059,dickens,1,1,1,0,0,0,1,1,1,1,1,1
204,msd059,dickens,1,1,1,0,0,0,1,1,1,1,1,1
204,msd059,dickens,1,1,1,0,0,0,1,1,1,1,1,1
204,msd059,dickens,1,1,1,0,0,0,1,1,1,1,1,1
204,msd059,dickens,1,1,1,0,0,0,1,1,1,1,1,1
204,msd059,dickens,1,1,1,0,0,0,1,1,1,1,1,1
204,msd059,dickens,1,1,1,0,0,0,1,1,1,1,1,1
204,msd059,dickens,1,1,1,0,0,0,1,1,1,1,1,1
204,msd059,dickens,1,1,1,0,0,0,1,1,1,1,1,1
204,msd059,dickens,1,1,1,0,0,0,1,1,1,1,1,1
204,msd059,dickens,1,1,1,0,0,0,1,1,1,1,1,1
204,msd059,dickens,1,1,1,0,0,0,1,1,1,1,1,1
204,msd059,dickens,1,1,1,0,0,0,1,1,1,1,1,1
204,msd059,dickens,1,1,1,0,0,0,1,1,1,1,1,1
204,msd059,dickens,1,1,1,0,0,0,1,1,1,1,1,1
204,msd059,dickens,1,1,1,0,0,0,1,1,1,1,1,1
204,msd059,dickens,1,1,1,0,0,0,1,1,1,1,1,1
204,msd059,dickens,1,1,1,0,0,0,1,1,1,1,1,1
204,msd059,dickens,1,1,1,0,0,0,1,1,1,1,1,1
204,msd059,dickens,1,1,1,0,0,0,1,1,1,1,1,1
204,msd059,dickens,1,1,1,0,0,0,1,1,1,1,1,1
204,msd059,dickens,1,1,1,0,0,0,1,1,1,1,1,1
207,msd059,northpole,1,1,1,0,0,0,1,1,1,1,1,1
207,msd059,northpole,1,1,1,0,0,0,1,1,1,1,1,1
207,msd059,northpole,1,1,1,0,0,0,1,1,1,1,1,1
207,msd059,northpole,1,1,1,0,0,0,1,1,1,1,1,1
207,msd059,northpole,1,1,1,0,0,0,1,1,1,1,1,1
207,msd059,northpole,1,1,1,0,0,0,1,1,1,1,1,1
207,msd059,northpole,1,1,1,0,0,0,1,1,1,1,1,1
207,msd059,northpole,1,1,1,0,0,0,1,1,1,1,1,1
207,msd059,northpole,1,1,1,0,0,0,1,1,1,1,1,1
207,msd059,northpole,1,1,1,0,0,0,1,1,1,1,1,1
207,msd059,northpole,1,1,1,0,0,0,1,1,1,1,1,1
207,msd059,northpole,1,1,1,0,0,0,1,1,1,1,1,1
207,msd059,northpole,1,1,1,0,0,0,1,1,1,1,1,1
207,msd059,northpole,1,1,1,0,0,0,1,1,1,1,1,1
207,msd059,northpole,1,1,1,0,0,0,1,1,1,1,1,1
207,msd059,northpole,1,1,1,0,0,0,1,1,1,1,1,1
207,msd059,northpole,1,1,1,0,0,0,1,1,1,1,1,1
207,msd059,northpole,1,1,1,0,0,0,1,1,1,1,1,1
207,msd059,northpole,1,1,1,0,0,0,1,1,1,1,1,1
207,msd059,northpole,1,1,1,0,0,0,1,1,1,1,1,1
207,msd059,northpole,1,1,1,0,0,0,1,1,1,1,1,1
207,msd059,northpole,1,1,1,0,0,0,1,1,1,1,1,1
207,msd059,northpole,1,1,1,0,0,0,1,1,1,1,1,1
207,msd059,northpole,1,1,1,0,0,0,1,1,1,1,1,1
207,msd059,northpole,1,1,1,0,0,0,1,1,1,1,1,1
207,msd059,northpole,1,1,1,0,0,0,1,1,1,1,1,1
207,msd059,northpole,1,1,1,0,0,0,1,1,1,1,1,1
207,msd059,northpole,1,1,1,0,0,0,1,1,1,1,1,1
207,msd059,northpole,1,1,1,0,0,0,1,1,1,1,1,1
207,msd059,northpole,1,1,1,0,0,0,1,1,1,1,1,1
207,msd059,northpole,1,1,1,0,0,0,1,1,1,1,1,1
207,msd059,northpole,1,1,1,0,0,0,1,1,1,1,1,1
207,msd059,northpole,1,1,1,0,0,0,1,1,1,1,1,1
207,msd059,northpole,1,1,1,0,0,0,1,1,1,1,1,1
207,msd059,northpole,1,1,1,0,0,0,1,1,1,1,1,1
207,msd059,northpole,1,1,1,0,0,0,1,1,1,1,1,1
207,msd059,northpole,1,1,1,0,0,0,1,1,1,1,1,1
207,msd059,northpole,1,1,1,0,0,0,1,1,1,1,1,1
207,msd059,northpole,1,1,1,0,0,0,1,1,1,1,1,1
207,msd059,northpole,1,1,1,0,0,0,1,1,1,1,1,1
210,msd061,genome,1,1,0,0,0,0,1,0,0,1,0,0
210,msd061,genome,1,1,0,0,0,0,1,0,0,1,0,0
210,msd061,genome,1,1,0,0,0,0,1,0,0,1,0,0
210,msd061,genome,1,1,0,0,0,0,1,0,0,1,0,0
210,msd061,genome,1,1,0,0,0,0,1,0,0,1,0,0
210,msd061,genome,1,1,0,0,0,0,1,0,0,1,0,0
210,msd061,genome,1,1,0,0,0,0,1,0,0,1,0,0
210,msd061,genome,1,1,0,0,0,0,1,0,0,1,0,0
210,msd061,genome,1,1,0,0,0,0,1,0,0,1,0,0
210,msd061,genome,1,1,0,0,0,0,1,0,0,1,0,0
210,msd061,genome,1,1,0,0,0,0,1,0,0,1,0,0
210,msd061,genome,1,1,0,0,0,0,1,0,0,1,0,0
210,msd061,genome,1,1,0,0,0,0,1,0,0,1,0,0
210,msd061,genome,1,1,0,0,0,0,1,0,0,1,0,0
210,msd061,genome,1,1,0,0,0,0,1,0,0,1,0,0
210,msd061,genome,1,1,0,0,0,0,1,0,0,1,0,0
210,msd061,genome,1,1,0,0,0,0,1,0,0,1,0,0
210,msd061,genome,1,1,0,0,0,0,1,0,0,1,0,0
210,msd061,genome,1,1,0,0,0,0,1,0,0,1,0,0
210,msd061,genome,1,1,0,0,0,0,1,0,0,1,0,0
210,msd061,genome,1,1,0,0,0,0,1,0,0,1,0,0
210,msd061,genome,1,1,0,0,0,0,1,0,0,1,0,0
210,msd061,genome,1,1,0,0,0,0,1,0,0,1,0,0
210,msd061,genome,1,1,0,0,0,0,1,0,0,1,0,0
210,msd061,genome,1,1,0,0,0,0,1,0,0,1,0,0
210,msd061,genome,1,1,0,0,0,0,1,0,0,1,0,0
210,msd061,genome,1,1,0,0,0,0,1,0,0,1,0,0
210,msd061,genome,1,1,0,0,0,0,1,0,0,1,0,0
210,msd061,genome,1,1,0,0,0,0,1,0,0,1,0,0
210,msd061,genome,1,1,0,0,0,0,1,0,0,1,0,0
210,msd061,genome,1,1,0,0,0,0,1,0,0,1,0,0
210,msd061,genome,1,1,0,0,0,0,1,0,0,1,0,0
211,msd061,northpole,1,1,0,1,0,0,0,0,0,1,0,0
211,msd061,northpole,1,1,0,1,0,0,0,0,0,1,0,0
211,msd061,northpole,1,1,0,1,0,0,0,0,0,1,0,0
211,msd061,northpole,1,1,0,1,0,0,0,0,0,1,0,0
211,msd061,northpole,1,1,0,1,0,0,0,0,0,1,0,0
211,msd061,northpole,1,1,0,1,0,0,0,0,0,1,0,0
211,msd061,northpole,1,1,0,1,0,0,0,0,0,1,0,0
211,msd061,northpole,1,1,0,1,0,0,0,0,0,1,0,0
211,msd061,northpole,1,1,0,1,0,0,0,0,0,1,0,0
211,msd061,northpole,1,1,0,1,0,0,0,0,0,1,0,0
211,msd061,northpole,1,1,0,1,0,0,0,0,0,1,0,0
211,msd061,northpole,1,1,0,1,0,0,0,0,0,1,0,0
211,msd061,northpole,1,1,0,1,0,0,0,0,0,1,0,0
211,msd061,northpole,1,1,0,1,0,0,0,0,0,1,0,0
211,msd061,northpole,1,1,0,1,0,0,0,0,0,1,0,0
211,msd061,northpole,1,1,0,1,0,0,0,0,0,1,0,0
211,msd061,northpole,1,1,0,1,0,0,0,0,0,1,0,0
211,msd061,northpole,1,1,0,1,0,0,0,0,0,1,0,0
211,msd061,northpole,1,1,0,1,0,0,0,0,0,1,0,0
211,msd061,northpole,1,1,0,1,0,0,0,0,0,1,0,0
211,msd061,northpole,1,1,0,1,0,0,0,0,0,1,0,0
211,msd061,northpole,1,1,0,1,0,0,0,0,0,1,0,0
211,msd061,northpole,1,1,0,1,0,0,0,0,0,1,0,0
211,msd061,northpole,1,1,0,1,0,0,0,0,0,1,0,0
211,msd061,northpole,1,1,0,1,0,0,0,0,0,1,0,0
211,msd061,northpole,1,1,0,1,0,0,0,0,0,1,0,0
211,msd061,northpole,1,1,0,1,0,0,0,0,0,1,0,0
211,msd061,northpole,1,1,0,1,0,0,0,0,0,1,0,0
211,msd061,northpole,1,1,0,1,0,0,0,0,0,1,0,0
211,msd061,northpole,1,1,0,1,0,0,0,0,0,1,0,0
212,msd062,dickens,1,0,1,0,1,0,1,0,0,1,1,0
212,msd062,dickens,1,0,1,0,1,0,1,0,0,1,1,0
212,msd062,dickens,1,0,1,0,1,0,1,0,0,1,1,0
212,msd062,dickens,1,0,1,0,1,0,1,0,0,1,1,0
212,msd062,dickens,1,0,1,0,1,0,1,0,0,1,1,0
212,msd062,dickens,1,0,1,0,1,0,1,0,0,1,1,0
212,msd062,dickens,1,0,1,0,1,0,1,0,0,1,1,0
212,msd062,dickens,1,0,1,0,1,0,1,0,0,1,1,0
212,msd062,dickens,1,0,1,0,1,0,1,0,0,1,1,0
212,msd062,dickens,1,0,1,0,1,0,1,0,0,1,1,0
212,msd062,dickens,1,0,1,0,1,0,1,0,0,1,1,0
212,msd062,dickens,1,0,1,0,1,0,1,0,0,1,1,0
212,msd062,dickens,1,0,1,0,1,0,1,0,0,1,1,0
212,msd062,dickens,1,0,1,0,1,0,1,0,0,1,1,0
212,msd062,dickens,1,0,1,0,1,0,1,0,0,1,1,0
212,msd062,dickens,1,0,1,0,1,0,1,0,0,1,1,0
212,msd062,dickens,1,0,1,0,1,0,1,0,0,1,1,0
212,msd062,dickens,1,0,1,0,1,0,1,0,0,1,1,0
212,msd062,dickens,1,0,1,0,1,0,1,0,0,1,1,0
212,msd062,dickens,1,0,1,0,1,0,1,0,0,1,1,0
212,msd062,dickens,1,0,1,0,1,0,1,0,0,1,1,0
212,msd062,dickens,1,0,1,0,1,0,1,0,0,1,1,0
212,msd062,dickens,1,0,1,0,1,0,1,0,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
218,msd063,genome,0,0,0,1,0,0,1,1,0,1,0,1
218,msd063,genome,0,0,0,1,0,0,1,1,0,1,0,1
218,msd063,genome,0,0,0,1,0,0,1,1,0,1,0,1
218,msd063,genome,0,0,0,1,0,0,1,1,0,1,0,1
218,msd063,genome,0,0,0,1,0,0,1,1,0,1,0,1
218,msd063,genome,0,0,0,1,0,0,1,1,0,1,0,1
218,msd063,genome,0,0,0,1,0,0,1,1,0,1,0,1
218,msd063,genome,0,0,0,1,0,0,1,1,0,1,0,1
218,msd063,genome,0,0,0,1,0,0,1,1,0,1,0,1
218,msd063,genome,0,0,0,1,0,0,1,1,0,1,0,1
218,msd063,genome,0,0,0,1,0,0,1,1,0,1,0,1
218,msd063,genome,0,0,0,1,0,0,1,1,0,1,0,1
218,msd063,genome,0,0,0,1,0,0,1,1,0,1,0,1
218,msd063,genome,0,0,0,1,0,0,1,1,0,1,0,1
218,msd063,genome,0,0,0,1,0,0,1,1,0,1,0,1
218,msd063,genome,0,0,0,1,0,0,1,1,0,1,0,1
218,msd063,genome,0,0,0,1,0,0,1,1,0,1,0,1
218,msd063,genome,0,0,0,1,0,0,1,1,0,1,0,1
218,msd063,genome,0,0,0,1,0,0,1,1,0,1,0,1
218,msd063,genome,0,0,0,1,0,0,1,1,0,1,0,1
218,msd063,genome,0,0,0,1,0,0,1,1,0,1,0,1
218,msd063,genome,0,0,0,1,0,0,1,1,0,1,0,1
218,msd063,genome,0,0,0,1,0,0,1,1,0,1,0,1
218,msd063,genome,0,0,0,1,0,0,1,1,0,1,0,1
218,msd063,genome,0,0,0,1,0,0,1,1,0,1,0,1
218,msd063,genome,0,0,0,1,0,0,1,1,0,1,0,1
219,msd063,northpole,1,0,0,0,0,0,1,0,0,1,0,1
219,msd063,northpole,1,0,0,0,0,0,1,0,0,1,0,1
219,msd063,northpole,1,0,0,0,0,0,1,0,0,1,0,1
219,msd063,northpole,1,0,0,0,0,0,1,0,0,1,0,1
219,msd063,northpole,1,0,0,0,0,0,1,0,0,1,0,1
219,msd063,northpole,1,0,0,0,0,0,1,0,0,1,0,1
219,msd063,northpole,1,0,0,0,0,0,1,0,0,1,0,1
219,msd063,northpole,1,0,0,0,0,0,1,0,0,1,0,1
219,msd063,northpole,1,0,0,0,0,0,1,0,0,1,0,1
219,msd063,northpole,1,0,0,0,0,0,1,0,0,1,0,1
219,msd063,northpole,1,0,0,0,0,0,1,0,0,1,0,1
219,msd063,northpole,1,0,0,0,0,0,1,0,0,1,0,1
219,msd063,northpole,1,0,0,0,0,0,1,0,0,1,0,1
219,msd063,northpole,1,0,0,0,0,0,1,0,0,1,0,1
219,msd063,northpole,1,0,0,0,0,0,1,0,0,1,0,1
219,msd063,northpole,1,0,0,0,0,0,1,0,0,1,0,1
219,msd063,northpole,1,0,0,0,0,0,1,0,0,1,0,1
219,msd063,northpole,1,0,0,0,0,0,1,0,0,1,0,1
219,msd063,northpole,1,0,0,0,0,0,1,0,0,1,0,1
219,msd063,northpole,1,0,0,0,0,0,1,0,0,1,0,1
219,msd063,northpole,1,0,0,0,0,0,1,0,0,1,0,1
219,msd063,northpole,1,0,0,0,0,0,1,0,0,1,0,1
219,msd063,northpole,1,0,0,0,0,0,1,0,0,1,0,1
219,msd063,northpole,1,0,0,0,0,0,1,0,0,1,0,1
219,msd063,northpole,1,0,0,0,0,0,1,0,0,1,0,1
219,msd063,northpole,1,0,0,0,0,0,1,0,0,1,0,1
219,msd063,northpole,1,0,0,0,0,0,1,0,0,1,0,1
219,msd063,northpole,1,0,0,0,0,0,1,0,0,1,0,1
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
222,msd064,genome,1,1,0,0,1,0,1,1,0,0,1,0
222,msd064,genome,1,1,0,0,1,0,1,1,0,0,1,0
222,msd064,genome,1,1,0,0,1,0,1,1,0,0,1,0
222,msd064,genome,1,1,0,0,1,0,1,1,0,0,1,0
222,msd064,genome,1,1,0,0,1,0,1,1,0,0,1,0
222,msd064,genome,1,1,0,0,1,0,1,1,0,0,1,0
222,msd064,genome,1,1,0,0,1,0,1,1,0,0,1,0
222,msd064,genome,1,1,0,0,1,0,1,1,0,0,1,0
222,msd064,genome,1,1,0,0,1,0,1,1,0,0,1,0
222,msd064,genome,1,1,0,0,1,0,1,1,0,0,1,0
222,msd064,genome,1,1,0,0,1,0,1,1,0,0,1,0
222,msd064,genome,1,1,0,0,1,0,1,1,0,0,1,0
222,msd064,genome,1,1,0,0,1,0,1,1,0,0,1,0
222,msd064,genome,1,1,0,0,1,0,1,1,0,0,1,0
222,msd064,genome,1,1,0,0,1,0,1,1,0,0,1,0
222,msd064,genome,1,1,0,0,1,0,1,1,0,0,1,0
222,msd064,genome,1,1,0,0,1,0,1,1,0,0,1,0
222,msd064,genome,1,1,0,0,1,0,1,1,0,0,1,0
222,msd064,genome,1,1,0,0,1,0,1,1,0,0,1,0
222,msd064,genome,1,1,0,0,1,0,1,1,0,0,1,0
222,msd064,genome,1,1,0,0,1,0,1,1,0,0,1,0
222,msd064,genome,1,1,0,0,1,0,1,1,0,0,1,0
222,msd064,genome,1,1,0,0,1,0,1,1,0,0,1,0
222,msd064,genome,1,1,0,0,1,0,1,1,0,0,1,0
222,msd064,genome,1,1,0,0,1,0,1,1,0,0,1,0
222,msd064,genome,1,1,0,0,1,0,1,1,0,0,1,0
222,msd064,genome,1,1,0,0,1,0,1,1,0,0,1,0
222,msd064,genome,1,1,0,0,1,0,1,1,0,0,1,0
222,msd064,genome,1,1,0,0,1,0,1,1,0,0,1,0
222,msd064,genome,1,1,0,0,1,0,1,1,0,0,1,0
222,msd064,genome,1,1,0,0,1,0,1,1,0,0,1,0
