,subj,book,acc_level,subj_acc_level,confidence,difficulty,familiarity,recognition,interest,pressured,sleepiness,sleephours,sex,native
212,msd062,dickens,1,0,1,0,1,0,1,0,0,1,1,0
212,msd062,dickens,1,0,1,0,1,0,1,0,0,1,1,0
212,msd062,dickens,1,0,1,0,1,0,1,0,0,1,1,0
212,msd062,dickens,1,0,1,0,1,0,1,0,0,1,1,0
212,msd062,dickens,1,0,1,0,1,0,1,0,0,1,1,0
212,msd062,dickens,1,0,1,0,1,0,1,0,0,1,1,0
212,msd062,dickens,1,0,1,0,1,0,1,0,0,1,1,0
212,msd062,dickens,1,0,1,0,1,0,1,0,0,1,1,0
212,msd062,dickens,1,0,1,0,1,0,1,0,0,1,1,0
212,msd062,dickens,1,0,1,0,1,0,1,0,0,1,1,0
212,msd062,dickens,1,0,1,0,1,0,1,0,0,1,1,0
212,msd062,dickens,1,0,1,0,1,0,1,0,0,1,1,0
212,msd062,dickens,1,0,1,0,1,0,1,0,0,1,1,0
212,msd062,dickens,1,0,1,0,1,0,1,0,0,1,1,0
212,msd062,dickens,1,0,1,0,1,0,1,0,0,1,1,0
212,msd062,dickens,1,0,1,0,1,0,1,0,0,1,1,0
212,msd062,dickens,1,0,1,0,1,0,1,0,0,1,1,0
212,msd062,dickens,1,0,1,0,1,0,1,0,0,1,1,0
212,msd062,dickens,1,0,1,0,1,0,1,0,0,1,1,0
212,msd062,dickens,1,0,1,0,1,0,1,0,0,1,1,0
212,msd062,dickens,1,0,1,0,1,0,1,0,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
213,msd062,flytrap,0,0,0,1,0,0,0,1,0,1,1,0
214,msd062,genome,0,0,0,0,1,0,1,1,0,1,1,0
214,msd062,genome,0,0,0,0,1,0,1,1,0,1,1,0
214,msd062,genome,0,0,0,0,1,0,1,1,0,1,1,0
214,msd062,genome,0,0,0,0,1,0,1,1,0,1,1,0
214,msd062,genome,0,0,0,0,1,0,1,1,0,1,1,0
214,msd062,genome,0,0,0,0,1,0,1,1,0,1,1,0
214,msd062,genome,0,0,0,0,1,0,1,1,0,1,1,0
214,msd062,genome,0,0,0,0,1,0,1,1,0,1,1,0
214,msd062,genome,0,0,0,0,1,0,1,1,0,1,1,0
214,msd062,genome,0,0,0,0,1,0,1,1,0,1,1,0
214,msd062,genome,0,0,0,0,1,0,1,1,0,1,1,0
214,msd062,genome,0,0,0,0,1,0,1,1,0,1,1,0
214,msd062,genome,0,0,0,0,1,0,1,1,0,1,1,0
214,msd062,genome,0,0,0,0,1,0,1,1,0,1,1,0
214,msd062,genome,0,0,0,0,1,0,1,1,0,1,1,0
214,msd062,genome,0,0,0,0,1,0,1,1,0,1,1,0
214,msd062,genome,0,0,0,0,1,0,1,1,0,1,1,0
214,msd062,genome,0,0,0,0,1,0,1,1,0,1,1,0
214,msd062,genome,0,0,0,0,1,0,1,1,0,1,1,0
214,msd062,genome,0,0,0,0,1,0,1,1,0,1,1,0
214,msd062,genome,0,0,0,0,1,0,1,1,0,1,1,0
214,msd062,genome,0,0,0,0,1,0,1,1,0,1,1,0
214,msd062,genome,0,0,0,0,1,0,1,1,0,1,1,0
214,msd062,genome,0,0,0,0,1,0,1,1,0,1,1,0
214,msd062,genome,0,0,0,0,1,0,1,1,0,1,1,0
214,msd062,genome,0,0,0,0,1,0,1,1,0,1,1,0
214,msd062,genome,0,0,0,0,1,0,1,1,0,1,1,0
214,msd062,genome,0,0,0,0,1,0,1,1,0,1,1,0
214,msd062,genome,0,0,0,0,1,0,1,1,0,1,1,0
214,msd062,genome,0,0,0,0,1,0,1,1,0,1,1,0
214,msd062,genome,0,0,0,0,1,0,1,1,0,1,1,0
214,msd062,genome,0,0,0,0,1,0,1,1,0,1,1,0
214,msd062,genome,0,0,0,0,1,0,1,1,0,1,1,0
214,msd062,genome,0,0,0,0,1,0,1,1,0,1,1,0
214,msd062,genome,0,0,0,0,1,0,1,1,0,1,1,0
214,msd062,genome,0,0,0,0,1,0,1,1,0,1,1,0
214,msd062,genome,0,0,0,0,1,0,1,1,0,1,1,0
214,msd062,genome,0,0,0,0,1,0,1,1,0,1,1,0
214,msd062,genome,0,0,0,0,1,0,1,1,0,1,1,0
214,msd062,genome,0,0,0,0,1,0,1,1,0,1,1,0
214,msd062,genome,0,0,0,0,1,0,1,1,0,1,1,0
214,msd062,genome,0,0,0,0,1,0,1,1,0,1,1,0
214,msd062,genome,0,0,0,0,1,0,1,1,0,1,1,0
215,msd062,northpole,1,0,1,0,1,0,1,0,0,1,1,0
215,msd062,northpole,1,0,1,0,1,0,1,0,0,1,1,0
215,msd062,northpole,1,0,1,0,1,0,1,0,0,1,1,0
215,msd062,northpole,1,0,1,0,1,0,1,0,0,1,1,0
215,msd062,northpole,1,0,1,0,1,0,1,0,0,1,1,0
215,msd062,northpole,1,0,1,0,1,0,1,0,0,1,1,0
215,msd062,northpole,1,0,1,0,1,0,1,0,0,1,1,0
215,msd062,northpole,1,0,1,0,1,0,1,0,0,1,1,0
215,msd062,northpole,1,0,1,0,1,0,1,0,0,1,1,0
215,msd062,northpole,1,0,1,0,1,0,1,0,0,1,1,0
215,msd062,northpole,1,0,1,0,1,0,1,0,0,1,1,0
215,msd062,northpole,1,0,1,0,1,0,1,0,0,1,1,0
215,msd062,northpole,1,0,1,0,1,0,1,0,0,1,1,0
215,msd062,northpole,1,0,1,0,1,0,1,0,0,1,1,0
215,msd062,northpole,1,0,1,0,1,0,1,0,0,1,1,0
215,msd062,northpole,1,0,1,0,1,0,1,0,0,1,1,0
215,msd062,northpole,1,0,1,0,1,0,1,0,0,1,1,0
215,msd062,northpole,1,0,1,0,1,0,1,0,0,1,1,0
215,msd062,northpole,1,0,1,0,1,0,1,0,0,1,1,0
215,msd062,northpole,1,0,1,0,1,0,1,0,0,1,1,0
215,msd062,northpole,1,0,1,0,1,0,1,0,0,1,1,0
215,msd062,northpole,1,0,1,0,1,0,1,0,0,1,1,0
215,msd062,northpole,1,0,1,0,1,0,1,0,0,1,1,0
215,msd062,northpole,1,0,1,0,1,0,1,0,0,1,1,0
215,msd062,northpole,1,0,1,0,1,0,1,0,0,1,1,0
215,msd062,northpole,1,0,1,0,1,0,1,0,0,1,1,0
215,msd062,northpole,1,0,1,0,1,0,1,0,0,1,1,0
215,msd062,northpole,1,0,1,0,1,0,1,0,0,1,1,0
215,msd062,northpole,1,0,1,0,1,0,1,0,0,1,1,0
215,msd062,northpole,1,0,1,0,1,0,1,0,0,1,1,0
215,msd062,northpole,1,0,1,0,1,0,1,0,0,1,1,0
215,msd062,northpole,1,0,1,0,1,0,1,0,0,1,1,0
215,msd062,northpole,1,0,1,0,1,0,1,0,0,1,1,0
215,msd062,northpole,1,0,1,0,1,0,1,0,0,1,1,0
215,msd062,northpole,1,0,1,0,1,0,1,0,0,1,1,0
215,msd062,northpole,1,0,1,0,1,0,1,0,0,1,1,0
215,msd062,northpole,1,0,1,0,1,0,1,0,0,1,1,0
215,msd062,northpole,1,0,1,0,1,0,1,0,0,1,1,0
215,msd062,northpole,1,0,1,0,1,0,1,0,0,1,1,0
215,msd062,northpole,1,0,1,0,1,0,1,0,0,1,1,0
215,msd062,northpole,1,0,1,0,1,0,1,0,0,1,1,0
215,msd062,northpole,1,0,1,0,1,0,1,0,0,1,1,0
216,msd063,dickens,0,0,1,0,0,0,1,0,0,1,0,1
216,msd063,dickens,0,0,1,0,0,0,1,0,0,1,0,1
216,msd063,dickens,0,0,1,0,0,0,1,0,0,1,0,1
216,msd063,dickens,0,0,1,0,0,0,1,0,0,1,0,1
216,msd063,dickens,0,0,1,0,0,0,1,0,0,1,0,1
216,msd063,dickens,0,0,1,0,0,0,1,0,0,1,0,1
216,msd063,dickens,0,0,1,0,0,0,1,0,0,1,0,1
216,msd063,dickens,0,0,1,0,0,0,1,0,0,1,0,1
216,msd063,dickens,0,0,1,0,0,0,1,0,0,1,0,1
216,msd063,dickens,0,0,1,0,0,0,1,0,0,1,0,1
216,msd063,dickens,0,0,1,0,0,0,1,0,0,1,0,1
216,msd063,dickens,0,0,1,0,0,0,1,0,0,1,0,1
216,msd063,dickens,0,0,1,0,0,0,1,0,0,1,0,1
216,msd063,dickens,0,0,1,0,0,0,1,0,0,1,0,1
216,msd063,dickens,0,0,1,0,0,0,1,0,0,1,0,1
216,msd063,dickens,0,0,1,0,0,0,1,0,0,1,0,1
216,msd063,dickens,0,0,1,0,0,0,1,0,0,1,0,1
216,msd063,dickens,0,0,1,0,0,0,1,0,0,1,0,1
216,msd063,dickens,0,0,1,0,0,0,1,0,0,1,0,1
216,msd063,dickens,0,0,1,0,0,0,1,0,0,1,0,1
216,msd063,dickens,0,0,1,0,0,0,1,0,0,1,0,1
216,msd063,dickens,0,0,1,0,0,0,1,0,0,1,0,1
216,msd063,dickens,0,0,1,0,0,0,1,0,0,1,0,1
216,msd063,dickens,0,0,1,0,0,0,1,0,0,1,0,1
216,msd063,dickens,0,0,1,0,0,0,1,0,0,1,0,1
216,msd063,dickens,0,0,1,0,0,0,1,0,0,1,0,1
216,msd063,dickens,0,0,1,0,0,0,1,0,0,1,0,1
216,msd063,dickens,0,0,1,0,0,0,1,0,0,1,0,1
216,msd063,dickens,0,0,1,0,0,0,1,0,0,1,0,1
216,msd063,dickens,0,0,1,0,0,0,1,0,0,1,0,1
216,msd063,dickens,0,0,1,0,0,0,1,0,0,1,0,1
217,msd063,flytrap,0,0,1,0,0,0,1,0,0,1,0,1
217,msd063,flytrap,0,0,1,0,0,0,1,0,0,1,0,1
217,msd063,flytrap,0,0,1,0,0,0,1,0,0,1,0,1
217,msd063,flytrap,0,0,1,0,0,0,1,0,0,1,0,1
217,msd063,flytrap,0,0,1,0,0,0,1,0,0,1,0,1
217,msd063,flytrap,0,0,1,0,0,0,1,0,0,1,0,1
217,msd063,flytrap,0,0,1,0,0,0,1,0,0,1,0,1
217,msd063,flytrap,0,0,1,0,0,0,1,0,0,1,0,1
217,msd063,flytrap,0,0,1,0,0,0,1,0,0,1,0,1
217,msd063,flytrap,0,0,1,0,0,0,1,0,0,1,0,1
217,msd063,flytrap,0,0,1,0,0,0,1,0,0,1,0,1
217,msd063,flytrap,0,0,1,0,0,0,1,0,0,1,0,1
217,msd063,flytrap,0,0,1,0,0,0,1,0,0,1,0,1
217,msd063,flytrap,0,0,1,0,0,0,1,0,0,1,0,1
217,msd063,flytrap,0,0,1,0,0,0,1,0,0,1,0,1
217,msd063,flytrap,0,0,1,0,0,0,1,0,0,1,0,1
217,msd063,flytrap,0,0,1,0,0,0,1,0,0,1,0,1
217,msd063,flytrap,0,0,1,0,0,0,1,0,0,1,0,1
217,msd063,flytrap,0,0,1,0,0,0,1,0,0,1,0,1
217,msd063,flytrap,0,0,1,0,0,0,1,0,0,1,0,1
217,msd063,flytrap,0,0,1,0,0,0,1,0,0,1,0,1
217,msd063,flytrap,0,0,1,0,0,0,1,0,0,1,0,1
217,msd063,flytrap,0,0,1,0,0,0,1,0,0,1,0,1
217,msd063,flytrap,0,0,1,0,0,0,1,0,0,1,0,1
217,msd063,flytrap,0,0,1,0,0,0,1,0,0,1,0,1
217,msd063,flytrap,0,0,1,0,0,0,1,0,0,1,0,1
217,msd063,flytrap,0,0,1,0,0,0,1,0,0,1,0,1
217,msd063,flytrap,0,0,1,0,0,0,1,0,0,1,0,1
217,msd063,flytrap,0,0,1,0,0,0,1,0,0,1,0,1
217,msd063,flytrap,0,0,1,0,0,0,1,0,0,1,0,1
217,msd063,flytrap,0,0,1,0,0,0,1,0,0,1,0,1
217,msd063,flytrap,0,0,1,0,0,0,1,0,0,1,0,1
217,msd063,flytrap,0,0,1,0,0,0,1,0,0,1,0,1
218,msd063,genome,0,0,0,1,0,0,1,1,0,1,0,1
218,msd063,genome,0,0,0,1,0,0,1,1,0,1,0,1
218,msd063,genome,0,0,0,1,0,0,1,1,0,1,0,1
218,msd063,genome,0,0,0,1,0,0,1,1,0,1,0,1
218,msd063,genome,0,0,0,1,0,0,1,1,0,1,0,1
218,msd063,genome,0,0,0,1,0,0,1,1,0,1,0,1
218,msd063,genome,0,0,0,1,0,0,1,1,0,1,0,1
218,msd063,genome,0,0,0,1,0,0,1,1,0,1,0,1
218,msd063,genome,0,0,0,1,0,0,1,1,0,1,0,1
218,msd063,genome,0,0,0,1,0,0,1,1,0,1,0,1
218,msd063,genome,0,0,0,1,0,0,1,1,0,1,0,1
218,msd063,genome,0,0,0,1,0,0,1,1,0,1,0,1
218,msd063,genome,0,0,0,1,0,0,1,1,0,1,0,1
218,msd063,genome,0,0,0,1,0,0,1,1,0,1,0,1
218,msd063,genome,0,0,0,1,0,0,1,1,0,1,0,1
218,msd063,genome,0,0,0,1,0,0,1,1,0,1,0,1
218,msd063,genome,0,0,0,1,0,0,1,1,0,1,0,1
218,msd063,genome,0,0,0,1,0,0,1,1,0,1,0,1
218,msd063,genome,0,0,0,1,0,0,1,1,0,1,0,1
218,msd063,genome,0,0,0,1,0,0,1,1,0,1,0,1
218,msd063,genome,0,0,0,1,0,0,1,1,0,1,0,1
218,msd063,genome,0,0,0,1,0,0,1,1,0,1,0,1
218,msd063,genome,0,0,0,1,0,0,1,1,0,1,0,1
218,msd063,genome,0,0,0,1,0,0,1,1,0,1,0,1
218,msd063,genome,0,0,0,1,0,0,1,1,0,1,0,1
218,msd063,genome,0,0,0,1,0,0,1,1,0,1,0,1
219,msd063,northpole,1,0,0,0,0,0,1,0,0,1,0,1
219,msd063,northpole,1,0,0,0,0,0,1,0,0,1,0,1
219,msd063,northpole,1,0,0,0,0,0,1,0,0,1,0,1
219,msd063,northpole,1,0,0,0,0,0,1,0,0,1,0,1
219,msd063,northpole,1,0,0,0,0,0,1,0,0,1,0,1
219,msd063,northpole,1,0,0,0,0,0,1,0,0,1,0,1
219,msd063,northpole,1,0,0,0,0,0,1,0,0,1,0,1
219,msd063,northpole,1,0,0,0,0,0,1,0,0,1,0,1
219,msd063,northpole,1,0,0,0,0,0,1,0,0,1,0,1
219,msd063,northpole,1,0,0,0,0,0,1,0,0,1,0,1
219,msd063,northpole,1,0,0,0,0,0,1,0,0,1,0,1
219,msd063,northpole,1,0,0,0,0,0,1,0,0,1,0,1
219,msd063,northpole,1,0,0,0,0,0,1,0,0,1,0,1
219,msd063,northpole,1,0,0,0,0,0,1,0,0,1,0,1
219,msd063,northpole,1,0,0,0,0,0,1,0,0,1,0,1
219,msd063,northpole,1,0,0,0,0,0,1,0,0,1,0,1
219,msd063,northpole,1,0,0,0,0,0,1,0,0,1,0,1
219,msd063,northpole,1,0,0,0,0,0,1,0,0,1,0,1
219,msd063,northpole,1,0,0,0,0,0,1,0,0,1,0,1
219,msd063,northpole,1,0,0,0,0,0,1,0,0,1,0,1
219,msd063,northpole,1,0,0,0,0,0,1,0,0,1,0,1
219,msd063,northpole,1,0,0,0,0,0,1,0,0,1,0,1
219,msd063,northpole,1,0,0,0,0,0,1,0,0,1,0,1
219,msd063,northpole,1,0,0,0,0,0,1,0,0,1,0,1
219,msd063,northpole,1,0,0,0,0,0,1,0,0,1,0,1
219,msd063,northpole,1,0,0,0,0,0,1,0,0,1,0,1
219,msd063,northpole,1,0,0,0,0,0,1,0,0,1,0,1
219,msd063,northpole,1,0,0,0,0,0,1,0,0,1,0,1
220,msd064,dickens,1,1,0,0,0,0,1,1,0,0,1,0
220,msd064,dickens,1,1,0,0,0,0,1,1,0,0,1,0
220,msd064,dickens,1,1,0,0,0,0,1,1,0,0,1,0
220,msd064,dickens,1,1,0,0,0,0,1,1,0,0,1,0
220,msd064,dickens,1,1,0,0,0,0,1,1,0,0,1,0
220,msd064,dickens,1,1,0,0,0,0,1,1,0,0,1,0
220,msd064,dickens,1,1,0,0,0,0,1,1,0,0,1,0
220,msd064,dickens,1,1,0,0,0,0,1,1,0,0,1,0
220,msd064,dickens,1,1,0,0,0,0,1,1,0,0,1,0
220,msd064,dickens,1,1,0,0,0,0,1,1,0,0,1,0
220,msd064,dickens,1,1,0,0,0,0,1,1,0,0,1,0
220,msd064,dickens,1,1,0,0,0,0,1,1,0,0,1,0
220,msd064,dickens,1,1,0,0,0,0,1,1,0,0,1,0
220,msd064,dickens,1,1,0,0,0,0,1,1,0,0,1,0
220,msd064,dickens,1,1,0,0,0,0,1,1,0,0,1,0
220,msd064,dickens,1,1,0,0,0,0,1,1,0,0,1,0
220,msd064,dickens,1,1,0,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
221,msd064,flytrap,1,1,1,0,0,0,1,1,0,0,1,0
222,msd064,genome,1,1,0,0,1,0,1,1,0,0,1,0
222,msd064,genome,1,1,0,0,1,0,1,1,0,0,1,0
222,msd064,genome,1,1,0,0,1,0,1,1,0,0,1,0
222,msd064,genome,1,1,0,0,1,0,1,1,0,0,1,0
222,msd064,genome,1,1,0,0,1,0,1,1,0,0,1,0
222,msd064,genome,1,1,0,0,1,0,1,1,0,0,1,0
222,msd064,genome,1,1,0,0,1,0,1,1,0,0,1,0
222,msd064,genome,1,1,0,0,1,0,1,1,0,0,1,0
222,msd064,genome,1,1,0,0,1,0,1,1,0,0,1,0
222,msd064,genome,1,1,0,0,1,0,1,1,0,0,1,0
222,msd064,genome,1,1,0,0,1,0,1,1,0,0,1,0
222,msd064,genome,1,1,0,0,1,0,1,1,0,0,1,0
222,msd064,genome,1,1,0,0,1,0,1,1,0,0,1,0
222,msd064,genome,1,1,0,0,1,0,1,1,0,0,1,0
222,msd064,genome,1,1,0,0,1,0,1,1,0,0,1,0
222,msd064,genome,1,1,0,0,1,0,1,1,0,0,1,0
222,msd064,genome,1,1,0,0,1,0,1,1,0,0,1,0
222,msd064,genome,1,1,0,0,1,0,1,1,0,0,1,0
222,msd064,genome,1,1,0,0,1,0,1,1,0,0,1,0
222,msd064,genome,1,1,0,0,1,0,1,1,0,0,1,0
222,msd064,genome,1,1,0,0,1,0,1,1,0,0,1,0
222,msd064,genome,1,1,0,0,1,0,1,1,0,0,1,0
222,msd064,genome,1,1,0,0,1,0,1,1,0,0,1,0
222,msd064,genome,1,1,0,0,1,0,1,1,0,0,1,0
222,msd064,genome,1,1,0,0,1,0,1,1,0,0,1,0
222,msd064,genome,1,1,0,0,1,0,1,1,0,0,1,0
222,msd064,genome,1,1,0,0,1,0,1,1,0,0,1,0
222,msd064,genome,1,1,0,0,1,0,1,1,0,0,1,0
222,msd064,genome,1,1,0,0,1,0,1,1,0,0,1,0
222,msd064,genome,1,1,0,0,1,0,1,1,0,0,1,0
222,msd064,genome,1,1,0,0,1,0,1,1,0,0,1,0
223,msd064,northpole,1,1,0,1,0,0,0,1,0,0,1,0
223,msd064,northpole,1,1,0,1,0,0,0,1,0,0,1,0
223,msd064,northpole,1,1,0,1,0,0,0,1,0,0,1,0
223,msd064,northpole,1,1,0,1,0,0,0,1,0,0,1,0
223,msd064,northpole,1,1,0,1,0,0,0,1,0,0,1,0
223,msd064,northpole,1,1,0,1,0,0,0,1,0,0,1,0
223,msd064,northpole,1,1,0,1,0,0,0,1,0,0,1,0
223,msd064,northpole,1,1,0,1,0,0,0,1,0,0,1,0
223,msd064,northpole,1,1,0,1,0,0,0,1,0,0,1,0
223,msd064,northpole,1,1,0,1,0,0,0,1,0,0,1,0
223,msd064,northpole,1,1,0,1,0,0,0,1,0,0,1,0
223,msd064,northpole,1,1,0,1,0,0,0,1,0,0,1,0
223,msd064,northpole,1,1,0,1,0,0,0,1,0,0,1,0
223,msd064,northpole,1,1,0,1,0,0,0,1,0,0,1,0
223,msd064,northpole,1,1,0,1,0,0,0,1,0,0,1,0
223,msd064,northpole,1,1,0,1,0,0,0,1,0,0,1,0
223,msd064,northpole,1,1,0,1,0,0,0,1,0,0,1,0
223,msd064,northpole,1,1,0,1,0,0,0,1,0,0,1,0
223,msd064,northpole,1,1,0,1,0,0,0,1,0,0,1,0
223,msd064,northpole,1,1,0,1,0,0,0,1,0,0,1,0
223,msd064,northpole,1,1,0,1,0,0,0,1,0,0,1,0
223,msd064,northpole,1,1,0,1,0,0,0,1,0,0,1,0
223,msd064,northpole,1,1,0,1,0,0,0,1,0,0,1,0
223,msd064,northpole,1,1,0,1,0,0,0,1,0,0,1,0
223,msd064,northpole,1,1,0,1,0,0,0,1,0,0,1,0
223,msd064,northpole,1,1,0,1,0,0,0,1,0,0,1,0
223,msd064,northpole,1,1,0,1,0,0,0,1,0,0,1,0
223,msd064,northpole,1,1,0,1,0,0,0,1,0,0,1,0
223,msd064,northpole,1,1,0,1,0,0,0,1,0,0,1,0
223,msd064,northpole,1,1,0,1,0,0,0,1,0,0,1,0
223,msd064,northpole,1,1,0,1,0,0,0,1,0,0,1,0
223,msd064,northpole,1,1,0,1,0,0,0,1,0,0,1,0
223,msd064,northpole,1,1,0,1,0,0,0,1,0,0,1,0
223,msd064,northpole,1,1,0,1,0,0,0,1,0,0,1,0
223,msd064,northpole,1,1,0,1,0,0,0,1,0,0,1,0
223,msd064,northpole,1,1,0,1,0,0,0,1,0,0,1,0
223,msd064,northpole,1,1,0,1,0,0,0,1,0,0,1,0
223,msd064,northpole,1,1,0,1,0,0,0,1,0,0,1,0
223,msd064,northpole,1,1,0,1,0,0,0,1,0,0,1,0
223,msd064,northpole,1,1,0,1,0,0,0,1,0,0,1,0
223,msd064,northpole,1,1,0,1,0,0,0,1,0,0,1,0
224,msd065,dickens,1,0,0,0,0,0,1,1,0,0,1,1
224,msd065,dickens,1,0,0,0,0,0,1,1,0,0,1,1
224,msd065,dickens,1,0,0,0,0,0,1,1,0,0,1,1
224,msd065,dickens,1,0,0,0,0,0,1,1,0,0,1,1
224,msd065,dickens,1,0,0,0,0,0,1,1,0,0,1,1
224,msd065,dickens,1,0,0,0,0,0,1,1,0,0,1,1
224,msd065,dickens,1,0,0,0,0,0,1,1,0,0,1,1
224,msd065,dickens,1,0,0,0,0,0,1,1,0,0,1,1
224,msd065,dickens,1,0,0,0,0,0,1,1,0,0,1,1
224,msd065,dickens,1,0,0,0,0,0,1,1,0,0,1,1
224,msd065,dickens,1,0,0,0,0,0,1,1,0,0,1,1
224,msd065,dickens,1,0,0,0,0,0,1,1,0,0,1,1
224,msd065,dickens,1,0,0,0,0,0,1,1,0,0,1,1
224,msd065,dickens,1,0,0,0,0,0,1,1,0,0,1,1
224,msd065,dickens,1,0,0,0,0,0,1,1,0,0,1,1
224,msd065,dickens,1,0,0,0,0,0,1,1,0,0,1,1
224,msd065,dickens,1,0,0,0,0,0,1,1,0,0,1,1
224,msd065,dickens,1,0,0,0,0,0,1,1,0,0,1,1
